"company_name","shop_info_id","shop_nm","product_cd","product_nm","inbound_day","inv_sort_id","slip_code","month_id","sku_name","qty","stock_qty","inv_type","price"
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0056,液体芳香夹蔚蓝天空,"20190408",5,GSNZD_20190408_1093,20220131,液体芳香夹蔚蓝天空,15,19,"88",12.21
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0056,液体芳香夹蔚蓝天空,"20190214",5,GSNZD_20190214_281,20220131,液体芳香夹蔚蓝天空,60,19,"88",12.21
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0066,芳香夹粉色沙滩 ,"20190528",5,GSNZD_20190528_14925,20220131,芳香夹粉色沙滩 ,60,1308,"88",10.39
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0594,许愿烛杯Emerald（美国）,"20181016",5,GSNZD_20181016_044,20220131,许愿烛杯Emerald（美国）,48,21,"88",5.86
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0661,风尚瓶小瓶黑色浆果,"20200211",5,GSNZD_20200211_032,20220131,风尚瓶小瓶黑色浆果,12,196,"88",25.51
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0661,风尚瓶小瓶黑色浆果,"20181205",5,GSNZD_20181205_731,20220131,风尚瓶小瓶黑色浆果,4,196,"88",25.51
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0656,风尚瓶小瓶天鹅绒木香,"20190325",5,GSNZD_20190325_709,20220131,风尚瓶小瓶天鹅绒木香,14,15,"88",26.87
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0658,风尚瓶小瓶岸之微风,"20190528",5,GSNZD_20190528_14925,20220131,风尚瓶小瓶岸之微风,4,82,"88",26.87
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0658,风尚瓶小瓶岸之微风,"20190408",5,GSNZD_20190408_1093,20220131,风尚瓶小瓶岸之微风,8,82,"88",26.87
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0560,至尊车卡奢华羊绒,"20181205",5,GSNZD_20181205_731,20220131,至尊车卡奢华羊绒,60,124,"88",6.84
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0560,至尊车卡奢华羊绒,"20190325",5,GSNZD_20190325_709,20220131,至尊车卡奢华羊绒,4,124,"88",6.84
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0569,液体芳香夹麥金士蘋果,"20181205",5,GSNZD_20181205_731,20220131,液体芳香夹麥金士蘋果,32,10,"88",5.20
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0560,至尊车卡奢华羊绒,"20190528",5,GSNZD_20190528_14925,20220131,至尊车卡奢华羊绒,60,124,"88",6.84
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0569,液体芳香夹麥金士蘋果,"20190325",5,GSNZD_20190325_709,20220131,液体芳香夹麥金士蘋果,16,10,"88",5.20
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0569,液体芳香夹麥金士蘋果,"20190214",5,GSNZD_20190214_281,20220131,液体芳香夹麥金士蘋果,8,10,"88",5.20
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0655,风尚瓶小瓶黄昏之星,"20190116",5,GSNZD_20190116_624,20220131,风尚瓶小瓶黄昏之星,4,31,"88",26.20
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0052,液体芳香夹柠檬薰衣草 ,"20190528",5,GSNZD_20190528_14925,20220131,液体芳香夹柠檬薰衣草 ,96,666,"88",12.14
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0052,液体芳香夹柠檬薰衣草 ,"20181205",5,GSNZD_20181205_731,20220131,液体芳香夹柠檬薰衣草 ,32,666,"88",12.14
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0655,风尚瓶小瓶黄昏之星,"20190214",5,GSNZD_20190214_281,20220131,风尚瓶小瓶黄昏之星,12,31,"88",26.20
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0648,风尚瓶中瓶海岸柏树,"20181205",5,GSNZD_20181205_731,20220131,风尚瓶中瓶海岸柏树,8,27,"88",43.51
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0143,优典瓶中瓶國色天香 ,"20190325",5,GSNZD_20190325_709,20220131,优典瓶中瓶國色天香 ,6,203,"88",55.47
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0643,风尚瓶中瓶天鹅绒木香,"20200106",5,GSNZD_20200106_6213,20220131,风尚瓶中瓶天鹅绒木香,4,58,"88",42.96
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0643,风尚瓶中瓶天鹅绒木香,"20200327",5,GSNZD_20200327_2836,20220131,风尚瓶中瓶天鹅绒木香,36,58,"88",42.96
